"taxnum","arrest_count","arrest_type"
"956796","73","MISDEMEANOR"
"956796","1","VIOLATION"
"955004","8","FELONY"
"955004","49","MISDEMEANOR"
"958758","3","FELONY"
"958758","7","MISDEMEANOR"
"941050","1","INFRACTION"
"941050","12","FELONY"
"941050","50","MISDEMEANOR"
"941050","9","VIOLATION"
"944012","1","FELONY"
"944012","5","MISDEMEANOR"
"967946","1","FELONY"
"967946","2","MISDEMEANOR"
"957735","3","FELONY"
"957735","21","MISDEMEANOR"
"969153","3","FELONY"
"969153","12","MISDEMEANOR"
"969153","1","VIOLATION"
"939828","6","FELONY"
"939828","38","MISDEMEANOR"
"939828","9","VIOLATION"
"964089","30","FELONY"
"964089","79","MISDEMEANOR"
"959731","1","INFRACTION"
"959731","2","FELONY"
"959731","6","MISDEMEANOR"
"962524","4","INFRACTION"
"962524","6","FELONY"
"962524","31","MISDEMEANOR"
"962524","3","VIOLATION"
"945879","6","FELONY"
"945879","37","MISDEMEANOR"
"945879","3","VIOLATION"
"951871","104","FELONY"
"951871","244","MISDEMEANOR"
"951871","28","VIOLATION"
"969854","3","FELONY"
"969854","2","MISDEMEANOR"
"954021","2","INFRACTION"
"954021","23","FELONY"
"954021","74","MISDEMEANOR"
"954021","17","VIOLATION"
"972722",NA,NA
"942002","5","FELONY"
"942002","72","MISDEMEANOR"
"942002","3","VIOLATION"
"968540","27","FELONY"
"968540","32","MISDEMEANOR"
"942003","5","FELONY"
"942003","31","MISDEMEANOR"
"942003","13","VIOLATION"
"956797","13","FELONY"
"956797","58","MISDEMEANOR"
"952929","1","INFRACTION"
"952929","111","FELONY"
"952929","83","MISDEMEANOR"
"952929","24","VIOLATION"
"967947","1","FELONY"
"967947","4","MISDEMEANOR"
"972044","3","FELONY"
"972044","4","MISDEMEANOR"
"972044","2","VIOLATION"
"955006","4","FELONY"
"955006","28","MISDEMEANOR"
"955006","3","VIOLATION"
"917820","4","FELONY"
"917820","17","MISDEMEANOR"
"956021","1","INFRACTION"
"956021","1","FELONY"
"956021","5","MISDEMEANOR"
"956021","2","VIOLATION"
"942004","191","FELONY"
"942004","357","MISDEMEANOR"
"942004","7","VIOLATION"
"970637","2","FELONY"
"970637","4","MISDEMEANOR"
"925781","16","FELONY"
"925781","25","MISDEMEANOR"
"925781","1","VIOLATION"
"952930","1","INFRACTION"
"952930","36","FELONY"
"952930","78","MISDEMEANOR"
"952930","11","VIOLATION"
"942005","6","FELONY"
"942005","38","MISDEMEANOR"
"919241","6","FELONY"
"919241","63","MISDEMEANOR"
"925540","306","FELONY"
"925540","472","MISDEMEANOR"
"925540","1","OTHER"
"925540","1","VIOLATION"
"967567","1","MISDEMEANOR"
"933894","3","INFRACTION"
"933894","163","FELONY"
"933894","312","MISDEMEANOR"
"933894","1","OTHER"
"933894","57","VIOLATION"
"932865","26","FELONY"
"932865","249","MISDEMEANOR"
"932865","1","VIOLATION"
"927028","86","FELONY"
"927028","103","MISDEMEANOR"
"927028","5","VIOLATION"
"950678","2","INFRACTION"
"950678","4","FELONY"
"950678","62","MISDEMEANOR"
"950678","2","VIOLATION"
"922589","2","INFRACTION"
"922589","10","FELONY"
"922589","48","MISDEMEANOR"
"922589","3","VIOLATION"
"938768","6","FELONY"
"938768","57","MISDEMEANOR"
"938768","2","VIOLATION"
"970638","23","FELONY"
"970638","23","MISDEMEANOR"
"930703","22","FELONY"
"930703","42","MISDEMEANOR"
"930703","2","VIOLATION"
"950679","2","FELONY"
"950679","19","MISDEMEANOR"
"927029","4","INFRACTION"
"927029","60","FELONY"
"927029","67","MISDEMEANOR"
"927029","1","VIOLATION"
"968541","14","FELONY"
"968541","20","MISDEMEANOR"
"960758","1","INFRACTION"
"960758","68","FELONY"
"960758","91","MISDEMEANOR"
"960758","3","VIOLATION"
"936866","27","FELONY"
"936866","38","MISDEMEANOR"
"936866","1","VIOLATION"
"972045","5","FELONY"
"972045","4","MISDEMEANOR"
"950680","1","INFRACTION"
"950680","15","FELONY"
"950680","43","MISDEMEANOR"
"950680","5","VIOLATION"
"972398","1","FELONY"
"972398","2","MISDEMEANOR"
"956798","1","INFRACTION"
"956798","58","FELONY"
"956798","67","MISDEMEANOR"
"901774","1","INFRACTION"
"901774","372","FELONY"
"901774","51","MISDEMEANOR"
"901774","18","OTHER"
"901774","2","VIOLATION"
"927030","3","INFRACTION"
"927030","95","FELONY"
"927030","212","MISDEMEANOR"
"927030","3","VIOLATION"
"922591","1","INFRACTION"
"922591","187","FELONY"
"922591","77","MISDEMEANOR"
"922591","71","OTHER"
"922591","2","VIOLATION"
"945221","42","FELONY"
"945221","172","MISDEMEANOR"
"945221","2","OTHER"
"945221","16","VIOLATION"
"967568","10","FELONY"
"967568","13","MISDEMEANOR"
"935111","1","INFRACTION"
"935111","30","FELONY"
"935111","77","MISDEMEANOR"
"935111","8","VIOLATION"
"964593","4","FELONY"
"964593","12","MISDEMEANOR"
"938769","7","INFRACTION"
"938769","13","FELONY"
"938769","98","MISDEMEANOR"
"938769","17","VIOLATION"
"973110","3","FELONY"
"973110","4","MISDEMEANOR"
"950681","2","INFRACTION"
"950681","60","FELONY"
"950681","163","MISDEMEANOR"
"950681","9","VIOLATION"
"961861","9","MISDEMEANOR"
"961861","2","VIOLATION"
"928581","1","INFRACTION"
"928581","9","FELONY"
"928581","24","MISDEMEANOR"
"928581","14","VIOLATION"
"952932","3","INFRACTION"
"952932","12","FELONY"
"952932","39","MISDEMEANOR"
"952932","6","VIOLATION"
"950682","22","FELONY"
"950682","92","MISDEMEANOR"
"950682","15","VIOLATION"
"958759","7","FELONY"
"958759","8","MISDEMEANOR"
"958759","1","OTHER"
"958760","7","FELONY"
"958760","33","MISDEMEANOR"
"958760","1","VIOLATION"
"966136","17","MISDEMEANOR"
"966136","1","OTHER"
"959732","35","FELONY"
"959732","59","MISDEMEANOR"
"959732","3","VIOLATION"
"936867","19","INFRACTION"
"936867","20","FELONY"
"936867","163","MISDEMEANOR"
"936867","16","VIOLATION"
"938770","20","FELONY"
"938770","102","MISDEMEANOR"
"938770","6","VIOLATION"
"959733","6","FELONY"
"959733","10","MISDEMEANOR"
"958761","27","FELONY"
"958761","80","MISDEMEANOR"
"958761","1","OTHER"
"958761","2","VIOLATION"
"956022","1","INFRACTION"
"956022","9","FELONY"
"956022","49","MISDEMEANOR"
"956022","2","VIOLATION"
"942006","4","INFRACTION"
"942006","165","FELONY"
"942006","244","MISDEMEANOR"
"942006","5","VIOLATION"
"949167","3","INFRACTION"
"949167","21","FELONY"
"949167","65","MISDEMEANOR"
"949167","1","OTHER"
"949167","10","VIOLATION"
"960759","3","FELONY"
"960759","17","MISDEMEANOR"
"930482","2","INFRACTION"
"930482","9","FELONY"
"930482","58","MISDEMEANOR"
"930482","7","VIOLATION"
"937876","39","MISDEMEANOR"
"937876","1","OTHER"
"937876","1","VIOLATION"
"938771","7","FELONY"
"938771","62","MISDEMEANOR"
"938771","15","VIOLATION"
"968769","4","FELONY"
"968769","20","MISDEMEANOR"
"935113","16","FELONY"
"935113","49","MISDEMEANOR"
"935113","14","VIOLATION"
"944701","20","FELONY"
"944701","54","MISDEMEANOR"
"944701","13","VIOLATION"
"964091","9","FELONY"
"964091","17","MISDEMEANOR"
"964091","2","VIOLATION"
"958762","1","INFRACTION"
"958762","6","FELONY"
"958762","39","MISDEMEANOR"
"958762","7","VIOLATION"
"947133","21","FELONY"
"947133","167","MISDEMEANOR"
"947133","2","VIOLATION"
"957736","1","INFRACTION"
"957736","24","FELONY"
"957736","77","MISDEMEANOR"
"957736","1","OTHER"
"955008","17","FELONY"
"955008","53","MISDEMEANOR"
"948550","1","FELONY"
"948550","85","MISDEMEANOR"
"948550","44","VIOLATION"
"960760","3","INFRACTION"
"960760","9","FELONY"
"960760","38","MISDEMEANOR"
"943439","5","INFRACTION"
"943439","33","FELONY"
"943439","213","MISDEMEANOR"
"943439","31","VIOLATION"
"945784","1","INFRACTION"
"945784","13","FELONY"
"945784","71","MISDEMEANOR"
"945784","5","VIOLATION"
"955009","1","INFRACTION"
"955009","21","FELONY"
"955009","79","MISDEMEANOR"
"955009","17","VIOLATION"
"938772","3","INFRACTION"
"938772","26","FELONY"
"938772","69","MISDEMEANOR"
"938772","13","VIOLATION"
"965772","7","FELONY"
"965772","15","MISDEMEANOR"
"937149","40","FELONY"
"937149","101","MISDEMEANOR"
"937149","1","OTHER"
"937149","2","VIOLATION"
"973516",NA,NA
"965241","24","FELONY"
"965241","25","MISDEMEANOR"
"965241","1","VIOLATION"
"942007","14","FELONY"
"942007","70","MISDEMEANOR"
"942007","2","VIOLATION"
"973517",NA,NA
"942008","2","INFRACTION"
"942008","60","FELONY"
"942008","176","MISDEMEANOR"
"942008","15","VIOLATION"
"962526","1","INFRACTION"
"962526","16","FELONY"
"962526","30","MISDEMEANOR"
"962526","4","VIOLATION"
"954004","1","INFRACTION"
"954004","13","FELONY"
"954004","81","MISDEMEANOR"
"954022","92","FELONY"
"954022","132","MISDEMEANOR"
"954022","7","VIOLATION"
"951872","1","FELONY"
"951872","13","MISDEMEANOR"
"951872","21","VIOLATION"
"964092","1","INFRACTION"
"964092","17","FELONY"
"964092","40","MISDEMEANOR"
"964092","8","VIOLATION"
"947132","2","FELONY"
"947132","30","MISDEMEANOR"
"947132","2","VIOLATION"
"956799","4","FELONY"
"956799","28","MISDEMEANOR"
"942009","4","FELONY"
"942009","18","MISDEMEANOR"
"942009","2","VIOLATION"
"950683","1","INFRACTION"
"950683","19","FELONY"
"950683","44","MISDEMEANOR"
"950683","8","VIOLATION"
"951873","37","FELONY"
"951873","79","MISDEMEANOR"
"951873","12","VIOLATION"
"948366","20","FELONY"
"948366","88","MISDEMEANOR"
"968542","1","INFRACTION"
"968542","7","FELONY"
"968542","24","MISDEMEANOR"
"968542","1","VIOLATION"
"897787","1","INFRACTION"
"897787","13","FELONY"
"897787","40","MISDEMEANOR"
"897787","2","VIOLATION"
"957737","18","FELONY"
"957737","26","MISDEMEANOR"
"957737","6","VIOLATION"
"972723","2","FELONY"
"972723","2","MISDEMEANOR"
"949169","1","INFRACTION"
"949169","32","FELONY"
"949169","288","MISDEMEANOR"
"949169","1","VIOLATION"
"961863","1","FELONY"
"961863","14","MISDEMEANOR"
"955010","8","INFRACTION"
"955010","54","FELONY"
"955010","50","MISDEMEANOR"
"955010","5","VIOLATION"
"917823","1","FELONY"
"917823","28","MISDEMEANOR"
"970353","6","MISDEMEANOR"
"936870","11","FELONY"
"936870","43","MISDEMEANOR"
"936870","5","VIOLATION"
"962527","6","FELONY"
"962527","8","MISDEMEANOR"
"919245","16","FELONY"
"919245","53","MISDEMEANOR"
"919245","1","VIOLATION"
"969855","2","FELONY"
"969855","6","MISDEMEANOR"
"946678","5","INFRACTION"
"946678","19","FELONY"
"946678","61","MISDEMEANOR"
"946678","7","VIOLATION"
"942010","20","FELONY"
"942010","60","MISDEMEANOR"
"942010","2","VIOLATION"
"925544","1","INFRACTION"
"925544","15","FELONY"
"925544","22","MISDEMEANOR"
"925544","7","VIOLATION"
"930489","8","INFRACTION"
"930489","14","FELONY"
"930489","92","MISDEMEANOR"
"923447","106","FELONY"
"923447","216","MISDEMEANOR"
"920467","451","FELONY"
"920467","439","MISDEMEANOR"
"920467","86","OTHER"
"920467","1","VIOLATION"
"943440","21","FELONY"
"943440","67","MISDEMEANOR"
"943440","3","VIOLATION"
"935117","6","INFRACTION"
"935117","18","FELONY"
"935117","71","MISDEMEANOR"
"935117","14","VIOLATION"
"963093","30","FELONY"
"963093","61","MISDEMEANOR"
"963093","1","VIOLATION"
"971507","10","FELONY"
"971507","21","MISDEMEANOR"
"936872","13","FELONY"
"936872","33","MISDEMEANOR"
"972046","4","FELONY"
"972046","5","MISDEMEANOR"
"949170","1","INFRACTION"
"949170","7","FELONY"
"949170","47","MISDEMEANOR"
"914832","1","INFRACTION"
"914832","466","FELONY"
"914832","322","MISDEMEANOR"
"914832","1","VIOLATION"
"942011","1","INFRACTION"
"942011","203","FELONY"
"942011","181","MISDEMEANOR"
"942011","6","VIOLATION"
"927035","2","INFRACTION"
"927035","7","FELONY"
"927035","23","MISDEMEANOR"
"943441","1","INFRACTION"
"943441","18","FELONY"
"943441","123","MISDEMEANOR"
"943441","3","VIOLATION"
"887366","4","INFRACTION"
"887366","26","FELONY"
"887366","33","MISDEMEANOR"
"887366","1","OTHER"
"924028","6","INFRACTION"
"924028","11","FELONY"
"924028","77","MISDEMEANOR"
"924028","1","OTHER"
"924028","9","VIOLATION"
"961865","8","FELONY"
"961865","19","MISDEMEANOR"
"930488","1","INFRACTION"
"930488","9","FELONY"
"930488","120","MISDEMEANOR"
"930488","39","VIOLATION"
"932852","2","FELONY"
"932852","92","MISDEMEANOR"
"932852","42","VIOLATION"
"922592","3","INFRACTION"
"922592","46","FELONY"
"922592","305","MISDEMEANOR"
"922592","4","VIOLATION"
"932853","1","INFRACTION"
"932853","5","FELONY"
"932853","68","MISDEMEANOR"
"932853","6","VIOLATION"
"945222","1","INFRACTION"
"945222","18","FELONY"
"945222","91","MISDEMEANOR"
"945222","9","VIOLATION"
"948177","5","FELONY"
"948177","34","MISDEMEANOR"
"948177","3","VIOLATION"
"964094","8","FELONY"
"964094","12","MISDEMEANOR"
"904276","1","INFRACTION"
"904276","67","FELONY"
"904276","27","MISDEMEANOR"
"904276","1","OTHER"
"952935","1","INFRACTION"
"952935","21","FELONY"
"952935","73","MISDEMEANOR"
"952935","14","VIOLATION"
"938773","3","INFRACTION"
"938773","67","FELONY"
"938773","161","MISDEMEANOR"
"938773","4","VIOLATION"
"952936","3","INFRACTION"
"952936","7","FELONY"
"952936","29","MISDEMEANOR"
"952936","21","VIOLATION"
"947657","4","INFRACTION"
"947657","25","FELONY"
"947657","132","MISDEMEANOR"
"947657","11","VIOLATION"
"942012","2","INFRACTION"
"942012","13","FELONY"
"942012","39","MISDEMEANOR"
"942012","4","VIOLATION"
"927334","61","FELONY"
"927334","153","MISDEMEANOR"
"927334","1","OTHER"
"933044","19","FELONY"
"933044","89","MISDEMEANOR"
"933044","2","VIOLATION"
"938774","123","FELONY"
"938774","387","MISDEMEANOR"
"938774","12","VIOLATION"
"969856","9","FELONY"
"969856","17","MISDEMEANOR"
"970639",NA,NA
"957738","5","FELONY"
"957738","15","MISDEMEANOR"
"917106","1","INFRACTION"
"917106","19","FELONY"
"917106","59","MISDEMEANOR"
"917106","7","VIOLATION"
"904278","39","FELONY"
"904278","141","MISDEMEANOR"
"904278","1","OTHER"
"904278","9","VIOLATION"
"930490","3","INFRACTION"
"930490","50","FELONY"
"930490","48","MISDEMEANOR"
"930490","2","VIOLATION"
"958763","18","FELONY"
"958763","29","MISDEMEANOR"
"957739","5","FELONY"
"957739","25","MISDEMEANOR"
"957739","1","VIOLATION"
"931764","18","FELONY"
"931764","90","MISDEMEANOR"
"931764","12","VIOLATION"
"956023","5","INFRACTION"
"956023","48","FELONY"
"956023","89","MISDEMEANOR"
"956023","7","VIOLATION"
"941126","2","FELONY"
"941126","25","MISDEMEANOR"
"941126","5","VIOLATION"
"972047","4","FELONY"
"972047","6","MISDEMEANOR"
"960762","97","FELONY"
"960762","61","MISDEMEANOR"
"960762","1","OTHER"
"941225","85","FELONY"
"941225","220","MISDEMEANOR"
"941225","19","OTHER"
"941225","4","VIOLATION"
"956802","20","FELONY"
"956802","25","MISDEMEANOR"
"956802","2","VIOLATION"
"937911","2","INFRACTION"
"937911","12","FELONY"
"937911","74","MISDEMEANOR"
"937911","3","VIOLATION"
"932854","79","FELONY"
"932854","30","MISDEMEANOR"
"932854","2","VIOLATION"
"951874","4","FELONY"
"951874","62","MISDEMEANOR"
"951874","6","VIOLATION"
"963095","3","INFRACTION"
"963095","15","FELONY"
"963095","38","MISDEMEANOR"
"958764","3","FELONY"
"958764","34","MISDEMEANOR"
"958764","6","VIOLATION"
"950688","13","FELONY"
"950688","58","MISDEMEANOR"
"950688","25","VIOLATION"
"948421","20","FELONY"
"948421","68","MISDEMEANOR"
"948421","1","OTHER"
"948421","3","VIOLATION"
"955014","1","FELONY"
"955014","81","MISDEMEANOR"
"955014","28","VIOLATION"
"963096","25","MISDEMEANOR"
"899431","1","INFRACTION"
"899431","20","FELONY"
"899431","247","MISDEMEANOR"
"899431","1","OTHER"
"899431","4","VIOLATION"
"968543","4","FELONY"
"968543","17","MISDEMEANOR"
"934194","66","FELONY"
"934194","464","MISDEMEANOR"
"934194","82","VIOLATION"
"942014","13","FELONY"
"942014","133","MISDEMEANOR"
"942014","23","VIOLATION"
"971508","6","FELONY"
"971508","7","MISDEMEANOR"
"943443","1","INFRACTION"
"943443","12","FELONY"
"943443","82","MISDEMEANOR"
"943443","1","OTHER"
"943443","2","VIOLATION"
"963097","84","FELONY"
"963097","120","MISDEMEANOR"
"941943","1","INFRACTION"
"941943","4","FELONY"
"941943","22","MISDEMEANOR"
"941943","10","VIOLATION"
"957740","16","FELONY"
"957740","45","MISDEMEANOR"
"957740","1","VIOLATION"
"967143","25","FELONY"
"967143","52","MISDEMEANOR"
"930492","6","FELONY"
"930492","20","MISDEMEANOR"
"930492","2","VIOLATION"
"969858","2","FELONY"
"969858","1","MISDEMEANOR"
"956803","6","INFRACTION"
"956803","9","FELONY"
"956803","41","MISDEMEANOR"
"956803","2","VIOLATION"
"943444","2","INFRACTION"
"943444","30","FELONY"
"943444","304","MISDEMEANOR"
"943444","74","VIOLATION"
"930493","13","FELONY"
"930493","47","MISDEMEANOR"
"930493","15","VIOLATION"
"917826","10","FELONY"
"917826","17","MISDEMEANOR"
"917826","2","VIOLATION"
"969154","23","FELONY"
"969154","28","MISDEMEANOR"
"950689","1","INFRACTION"
"950689","19","FELONY"
"950689","41","MISDEMEANOR"
"950689","3","VIOLATION"
"972048","3","FELONY"
"972048","5","MISDEMEANOR"
"919249","142","FELONY"
"919249","99","MISDEMEANOR"
"919249","2","VIOLATION"
"945881","15","FELONY"
"945881","57","MISDEMEANOR"
"945881","1","VIOLATION"
"957742","8","FELONY"
"957742","34","MISDEMEANOR"
"962529","7","FELONY"
"962529","31","MISDEMEANOR"
"956804","2","INFRACTION"
"956804","17","FELONY"
"956804","55","MISDEMEANOR"
"956804","9","VIOLATION"
"964095","12","FELONY"
"964095","21","MISDEMEANOR"
"964095","2","VIOLATION"
"958766","36","FELONY"
"958766","50","MISDEMEANOR"
"946506","21","FELONY"
"946506","54","MISDEMEANOR"
"946506","4","VIOLATION"
"969859","4","FELONY"
"969859","12","MISDEMEANOR"
"944703","7","FELONY"
"944703","23","MISDEMEANOR"
"944703","1","VIOLATION"
"935119","1","INFRACTION"
"935119","28","FELONY"
"935119","41","MISDEMEANOR"
"935119","6","VIOLATION"
"955016","1","INFRACTION"
"955016","5","FELONY"
"955016","16","MISDEMEANOR"
"955016","6","VIOLATION"
"916007","1","INFRACTION"
"916007","15","FELONY"
"916007","33","MISDEMEANOR"
"916007","1","VIOLATION"
"938776","126","FELONY"
"938776","117","MISDEMEANOR"
"938776","1","OTHER"
"938776","15","VIOLATION"
"877922","56","FELONY"
"877922","40","MISDEMEANOR"
"877922","23","OTHER"
"877922","3","VIOLATION"
"951875","11","FELONY"
"951875","53","MISDEMEANOR"
"951875","8","VIOLATION"
"930495","3","INFRACTION"
"930495","101","FELONY"
"930495","169","MISDEMEANOR"
"930495","1","VIOLATION"
"952939","8","INFRACTION"
"952939","6","FELONY"
"952939","54","MISDEMEANOR"
"952939","1","VIOLATION"
"942015","4","INFRACTION"
"942015","50","FELONY"
"942015","150","MISDEMEANOR"
"942015","50","VIOLATION"
"936874","256","FELONY"
"936874","240","MISDEMEANOR"
"936874","16","OTHER"
"936874","1","VIOLATION"
"944097","2","INFRACTION"
"944097","22","FELONY"
"944097","173","MISDEMEANOR"
"944097","2","VIOLATION"
"966138","15","FELONY"
"966138","45","MISDEMEANOR"
"966138","1","VIOLATION"
"940337","1","INFRACTION"
"940337","22","FELONY"
"940337","57","MISDEMEANOR"
"940337","3","VIOLATION"
"964096","46","FELONY"
"964096","35","MISDEMEANOR"
"936875","14","INFRACTION"
"936875","79","FELONY"
"936875","108","MISDEMEANOR"
"936875","21","VIOLATION"
"897798","1","INFRACTION"
"897798","38","FELONY"
"897798","47","MISDEMEANOR"
"897798","2","OTHER"
"897798","1","VIOLATION"
"933897","4","INFRACTION"
"933897","27","FELONY"
"933897","47","MISDEMEANOR"
"933897","3","VIOLATION"
"960763","7","FELONY"
"960763","19","MISDEMEANOR"
"960763","1","VIOLATION"
"942016","2","INFRACTION"
"942016","113","FELONY"
"942016","253","MISDEMEANOR"
"942016","11","VIOLATION"
"950690","1","INFRACTION"
"950690","73","FELONY"
"950690","128","MISDEMEANOR"
"950690","18","VIOLATION"
"947135","1","INFRACTION"
"947135","12","FELONY"
"947135","28","MISDEMEANOR"
"947135","1","VIOLATION"
"945883","1","INFRACTION"
"945883","8","FELONY"
"945883","59","MISDEMEANOR"
"945883","8","VIOLATION"
"938777","75","FELONY"
"938777","153","MISDEMEANOR"
"938777","34","VIOLATION"
"952940","17","FELONY"
"952940","77","MISDEMEANOR"
"952940","6","VIOLATION"
"949171","2","INFRACTION"
"949171","51","FELONY"
"949171","122","MISDEMEANOR"
"949171","9","VIOLATION"
"972050","3","FELONY"
"938759","25","FELONY"
"938759","73","MISDEMEANOR"
"938759","3","VIOLATION"
"936876","1","INFRACTION"
"936876","12","FELONY"
"936876","40","MISDEMEANOR"
"936876","3","VIOLATION"
"954024","12","FELONY"
"954024","139","MISDEMEANOR"
"954024","6","VIOLATION"
"967569","23","FELONY"
"967569","11","MISDEMEANOR"
"950691","4","INFRACTION"
"950691","19","FELONY"
"950691","102","MISDEMEANOR"
"950691","9","VIOLATION"
"947787","4","INFRACTION"
"947787","12","FELONY"
"947787","155","MISDEMEANOR"
"947787","108","VIOLATION"
"906579","1","INFRACTION"
"906579","27","FELONY"
"906579","56","MISDEMEANOR"
"906579","9","VIOLATION"
"950692","2","INFRACTION"
"950692","33","FELONY"
"950692","90","MISDEMEANOR"
"950692","14","VIOLATION"
"936877","3","INFRACTION"
"936877","14","FELONY"
"936877","50","MISDEMEANOR"
"936877","1","OTHER"
"936877","14","VIOLATION"
"969861","4","FELONY"
"969861","3","MISDEMEANOR"
"950693","138","FELONY"
"950693","308","MISDEMEANOR"
"950693","4","VIOLATION"
"948485","195","FELONY"
"948485","229","MISDEMEANOR"
"948485","62","VIOLATION"
"956805","1","INFRACTION"
"956805","29","FELONY"
"956805","60","MISDEMEANOR"
"956805","26","OTHER"
"956805","2","VIOLATION"
"950694","2","INFRACTION"
"950694","13","FELONY"
"950694","33","MISDEMEANOR"
"950694","1","VIOLATION"
