"taxnum","date","charge_count","allegation_count"
"965669",NA,NA,NA
"932360",NA,NA,NA
"944380",NA,NA,NA
"953703",NA,NA,NA
"937803",NA,NA,NA
"963881",NA,NA,NA
"958328","9/6/2017","3",NA
"955768","2/17/2017","3",NA
"941456",NA,NA,NA
"917334",NA,NA,NA
"973265",NA,NA,NA
"934531",NA,NA,NA
"959508",NA,NA,NA
"944382",NA,NA,NA
"969543",NA,NA,NA
"948307",NA,NA,NA
"944622",NA,NA,NA
"952487",NA,NA,NA
"963882",NA,NA,NA
"932361",NA,NA,NA
"969545",NA,NA,NA
"958329",NA,NA,NA
"924979",NA,NA,NA
"939936",NA,NA,NA
"955726",NA,NA,NA
"965670",NA,NA,NA
"920046",NA,NA,NA
"960275",NA,NA,NA
"959509",NA,NA,NA
"921171",NA,NA,NA
"944383","4/27/2016","1",NA
"959510",NA,NA,NA
"903479",NA,NA,NA
"965958",NA,NA,NA
"967734",NA,NA,NA
"929773",NA,NA,NA
"953705",NA,NA,NA
"972538",NA,NA,NA
"952488",NA,NA,NA
"939937",NA,NA,NA
"931560",NA,NA,NA
"920048",NA,NA,NA
"945525",NA,NA,NA
"968973",NA,NA,NA
"960276",NA,NA,NA
"915346",NA,NA,NA
"917051",NA,NA,NA
"948308",NA,NA,NA
"938114",NA,NA,NA
"966479",NA,NA,NA
"967436",NA,NA,NA
"971842",NA,NA,NA
"966480",NA,NA,NA
"940974",NA,NA,NA
"965671",NA,NA,NA
"966481",NA,NA,NA
"973059",NA,NA,NA
"939938",NA,NA,NA
"934918",NA,NA,NA
"956455",NA,NA,NA
"934556",NA,NA,NA
"932135",NA,NA,NA
"932793",NA,NA,NA
"923582",NA,NA,NA
"951558",NA,NA,NA
"940209",NA,NA,NA
"915056",NA,NA,NA
"959511",NA,NA,NA
"964404",NA,NA,NA
"932363",NA,NA,NA
"967437",NA,NA,NA
"970427",NA,NA,NA
"960278",NA,NA,NA
"900202",NA,NA,NA
"960279",NA,NA,NA
"963412",NA,NA,NA
"963413",NA,NA,NA
"968974",NA,NA,NA
"934532",NA,NA,NA
"933555",NA,NA,NA
"964405",NA,NA,NA
"927963",NA,NA,NA
"925064",NA,NA,NA
"939939",NA,NA,NA
"929777",NA,NA,NA
"944345",NA,NA,NA
"933656",NA,NA,NA
"958330",NA,NA,NA
"932364",NA,NA,NA
"932365","1/23/2020","4",NA
"968290",NA,NA,NA
"922081",NA,NA,NA
"952493",NA,NA,NA
"948309",NA,NA,NA
"929779",NA,NA,NA
"965959",NA,NA,NA
"947719","2/16/2017","2",NA
"926600","8/15/2016","2",NA
"939940","9/17/2010","3",NA
"971843",NA,NA,NA
"944385",NA,NA,NA
"924981",NA,NA,NA
"960280",NA,NA,NA
"960281",NA,NA,NA
"956456",NA,NA,NA
"951559",NA,NA,NA
"958331",NA,NA,NA
"948183",NA,NA,NA
"940666",NA,NA,NA
"953707","10/12/2018","6",NA
"957402",NA,NA,NA
"934533",NA,NA,NA
"948310",NA,NA,NA
"936242",NA,NA,NA
"948694",NA,NA,NA
"960282",NA,NA,NA
"941458",NA,NA,NA
"962756",NA,NA,NA
"964406",NA,NA,NA
"968975",NA,NA,NA
"952496",NA,NA,NA
"945527",NA,NA,NA
"948695",NA,NA,NA
"920116",NA,NA,NA
"929782",NA,NA,NA
"945528",NA,NA,NA
"946804",NA,NA,NA
"956458",NA,NA,NA
"959515",NA,NA,NA
"937736",NA,NA,NA
"963415",NA,NA,NA
"944389",NA,NA,NA
"963416",NA,NA,NA
"968976",NA,NA,NA
"934554",NA,NA,NA
"905830",NA,NA,NA
"929783",NA,NA,NA
"955323",NA,NA,NA
"938118",NA,NA,NA
"939016",NA,NA,NA
"920049",NA,NA,NA
"934534",NA,NA,NA
"970428",NA,NA,NA
"941459",NA,NA,NA
"932367",NA,NA,NA
"945532",NA,NA,NA
"955769",NA,NA,NA
"948696","1/31/2015","5",NA
"948696","1/19/2022",NA,"1"
"929784",NA,NA,NA
"968291",NA,NA,NA
"936244","3/11/2011","2",NA
"927964",NA,NA,NA
"957403",NA,NA,NA
"941784",NA,NA,NA
"956459",NA,NA,NA
"973266",NA,NA,NA
"972539",NA,NA,NA
"941689","3/4/2014","6",NA
"941689","5/18/2017","2",NA
"948697",NA,NA,NA
"952497",NA,NA,NA
"969548",NA,NA,NA
"973267",NA,NA,NA
"948698",NA,NA,NA
"936245",NA,NA,NA
"961653",NA,NA,NA
"943025","1/15/2022",NA,"4"
"943025","4/28/2022",NA,"1"
"943025","6/27/2022",NA,"1"
"957404",NA,NA,NA
"932368",NA,NA,NA
"889639",NA,NA,NA
"956460",NA,NA,NA
"973268",NA,NA,NA
"964942",NA,NA,NA
"962270",NA,NA,NA
"926603",NA,NA,NA
"966482",NA,NA,NA
"967785",NA,NA,NA
"967786",NA,NA,NA
"960283",NA,NA,NA
"964408",NA,NA,NA
"972540",NA,NA,NA
"938124",NA,NA,NA
"968977",NA,NA,NA
"963884",NA,NA,NA
"963885","1/15/2022",NA,"4"
"939942",NA,NA,NA
"955770","4/13/2018","5",NA
"967787",NA,NA,NA
"945533",NA,NA,NA
"965960",NA,NA,NA
"944391",NA,NA,NA
"954572",NA,NA,NA
"939539",NA,NA,NA
"943027",NA,NA,NA
"938123",NA,NA,NA
"944392",NA,NA,NA
"917126",NA,NA,NA
"938119",NA,NA,NA
"941191",NA,NA,NA
"922691",NA,NA,NA
"962271",NA,NA,NA
"938120",NA,NA,NA
"943028",NA,NA,NA
"939895","12/22/2021",NA,"1"
"922027",NA,NA,NA
"950108",NA,NA,NA
"968292",NA,NA,NA
"971844",NA,NA,NA
"972541",NA,NA,NA
"969549",NA,NA,NA
"950110","4/26/2022",NA,"1"
"950109",NA,NA,NA
"961500",NA,NA,NA
"943029",NA,NA,NA
"973269",NA,NA,NA
"936246","1/15/2022",NA,"1"
"934538",NA,NA,NA
"958333",NA,NA,NA
"952499",NA,NA,NA
"960284",NA,NA,NA
"933657",NA,NA,NA
"915358",NA,NA,NA
"948701",NA,NA,NA
"968294",NA,NA,NA
"957405",NA,NA,NA
"929787",NA,NA,NA
"952500",NA,NA,NA
"962272",NA,NA,NA
"942103",NA,NA,NA
"971845",NA,NA,NA
"947107",NA,NA,NA
"934540",NA,NA,NA
"954427",NA,NA,NA
"930419",NA,NA,NA
"962955",NA,NA,NA
"970429",NA,NA,NA
"964587",NA,NA,NA
"938121",NA,NA,NA
"948702",NA,NA,NA
"946805",NA,NA,NA
"948703",NA,NA,NA
"973270",NA,NA,NA
"939944","3/16/2020","2",NA
"948184",NA,NA,NA
"936248",NA,NA,NA
"948704",NA,NA,NA
"962273",NA,NA,NA
"958335",NA,NA,NA
"963418",NA,NA,NA
"968978",NA,NA,NA
"938122",NA,NA,NA
"951561",NA,NA,NA
"971346",NA,NA,NA
"963886",NA,NA,NA
"973271",NA,NA,NA
"913559",NA,NA,NA
"918786",NA,NA,NA
"941460",NA,NA,NA
"936249",NA,NA,NA
"954573",NA,NA,NA
"943030",NA,NA,NA
"947989","2/16/2015","2",NA
"954574",NA,NA,NA
"938712",NA,NA,NA
"946447",NA,NA,NA
"929792",NA,NA,NA
"972542",NA,NA,NA
"918632",NA,NA,NA
"951471",NA,NA,NA
"927974",NA,NA,NA
"963419",NA,NA,NA
"950113",NA,NA,NA
"961654",NA,NA,NA
"934160",NA,NA,NA
"962956",NA,NA,NA
"927976",NA,NA,NA
"948700",NA,NA,NA
"960287",NA,NA,NA
"966483",NA,NA,NA
"960288",NA,NA,NA
"929793",NA,NA,NA
"944211",NA,NA,NA
"972543",NA,NA,NA
"942463",NA,NA,NA
"972544",NA,NA,NA
"967438",NA,NA,NA
"934542",NA,NA,NA
"966484",NA,NA,NA
"923590",NA,NA,NA
"918633",NA,NA,NA
"958338",NA,NA,NA
"952502",NA,NA,NA
"952503",NA,NA,NA
"936250",NA,NA,NA
"948708",NA,NA,NA
"957406",NA,NA,NA
"941463",NA,NA,NA
"952504","3/10/2017","2",NA
"950116",NA,NA,NA
"957407",NA,NA,NA
"959517",NA,NA,NA
"943031",NA,NA,NA
"973272",NA,NA,NA
"944393",NA,NA,NA
"973061",NA,NA,NA
"936251",NA,NA,NA
"951562",NA,NA,NA
"968295",NA,NA,NA
"927979",NA,NA,NA
"952505",NA,NA,NA
"969551",NA,NA,NA
"950117",NA,NA,NA
"971846",NA,NA,NA
"932325",NA,NA,NA
"938402",NA,NA,NA
"901240",NA,NA,NA
"963420",NA,NA,NA
"969552",NA,NA,NA
"973273",NA,NA,NA
"961655",NA,NA,NA
"927980","1/26/2015","2",NA
"950118",NA,NA,NA
"950119","5/3/2017","3",NA
"964944",NA,NA,NA
"964945",NA,NA,NA
"956463",NA,NA,NA
"924992",NA,NA,NA
"963887",NA,NA,NA
"961656",NA,NA,NA
"941464",NA,NA,NA
"969553",NA,NA,NA
"936253","5/27/2016","4",NA
"950120",NA,NA,NA
"926613",NA,NA,NA
"964946",NA,NA,NA
"932373",NA,NA,NA
"946593",NA,NA,NA
"959435",NA,NA,NA
"956464",NA,NA,NA
"952506",NA,NA,NA
"964947",NA,NA,NA
"962958",NA,NA,NA
"927983",NA,NA,NA
"950122",NA,NA,NA
"936255",NA,NA,NA
"963421",NA,NA,NA
"968296",NA,NA,NA
"958340",NA,NA,NA
"961657",NA,NA,NA
"929795",NA,NA,NA
"954575",NA,NA,NA
"913726",NA,NA,NA
"972545",NA,NA,NA
"970430",NA,NA,NA
"958341","10/8/2019","1",NA
"958342",NA,NA,NA
"917347","11/14/2016","2",NA
"951563",NA,NA,NA
"938127",NA,NA,NA
"962274",NA,NA,NA
"934545",NA,NA,NA
"971847",NA,NA,NA
"968297",NA,NA,NA
"970431",NA,NA,NA
"934122",NA,NA,NA
"924995",NA,NA,NA
"948710","2/24/2017","1",NA
"958343",NA,NA,NA
"932376",NA,NA,NA
"952507",NA,NA,NA
"960290","6/27/2020","1",NA
"964409",NA,NA,NA
"950123",NA,NA,NA
"933659",NA,NA,NA
"946807",NA,NA,NA
"948463",NA,NA,NA
"959518",NA,NA,NA
"955771",NA,NA,NA
"948522",NA,NA,NA
"954577",NA,NA,NA
"929796",NA,NA,NA
"955772",NA,NA,NA
"936257",NA,NA,NA
"964948",NA,NA,NA
"955773",NA,NA,NA
"962275",NA,NA,NA
"939951",NA,NA,NA
"953708","12/26/2019","2",NA
"958344",NA,NA,NA
"963888",NA,NA,NA
"922036",NA,NA,NA
"970347",NA,NA,NA
"932377",NA,NA,NA
"959519",NA,NA,NA
"938129",NA,NA,NA
"929797",NA,NA,NA
"966972",NA,NA,NA
"973274",NA,NA,NA
"948711",NA,NA,NA
"936258",NA,NA,NA
"959387",NA,NA,NA
"938130",NA,NA,NA
"957408","9/3/2021",NA,"1"
"958345",NA,NA,NA
"943033",NA,NA,NA
"941468",NA,NA,NA
"971849",NA,NA,NA
"955514",NA,NA,NA
"932378",NA,NA,NA
"947990",NA,NA,NA
"946808",NA,NA,NA
"944395",NA,NA,NA
"958346",NA,NA,NA
"903267",NA,NA,NA
"903508",NA,NA,NA
"940975",NA,NA,NA
"970999",NA,NA,NA
"934609",NA,NA,NA
"962276",NA,NA,NA
"954578",NA,NA,NA
"936260",NA,NA,NA
"954579","6/21/2022",NA,"1"
"968980",NA,NA,NA
"936261",NA,NA,NA
"965961",NA,NA,NA
"903509",NA,NA,NA
"941371",NA,NA,NA
"962277",NA,NA,NA
"954580",NA,NA,NA
"965962",NA,NA,NA
"964950",NA,NA,NA
"971347",NA,NA,NA
"969554",NA,NA,NA
"950126",NA,NA,NA
"934547",NA,NA,NA
"940976",NA,NA,NA
"946809",NA,NA,NA
"931567",NA,NA,NA
"964951",NA,NA,NA
"944397",NA,NA,NA
"939952",NA,NA,NA
"969555",NA,NA,NA
"926616",NA,NA,NA
"961658",NA,NA,NA
"948185",NA,NA,NA
"948715",NA,NA,NA
"938131",NA,NA,NA
"962278",NA,NA,NA
"960292",NA,NA,NA
"949929",NA,NA,NA
"959520",NA,NA,NA
"948464",NA,NA,NA
"941471",NA,NA,NA
"954582",NA,NA,NA
"948716",NA,NA,NA
"932380","11/19/2012","4",NA
"953709","8/25/2016","1",NA
"933556",NA,NA,NA
"955252",NA,NA,NA
"948717",NA,NA,NA
"943034",NA,NA,NA
"968298",NA,NA,NA
"947274",NA,NA,NA
"971850",NA,NA,NA
"953710",NA,NA,NA
"970432",NA,NA,NA
"941267",NA,NA,NA
"960293",NA,NA,NA
"954583",NA,NA,NA
"936263",NA,NA,NA
"936264",NA,NA,NA
"959521",NA,NA,NA
"962279",NA,NA,NA
"952511",NA,NA,NA
"937899",NA,NA,NA
"972547",NA,NA,NA
"923594",NA,NA,NA
"918794",NA,NA,NA
"958349",NA,NA,NA
"950127",NA,NA,NA
"951568",NA,NA,NA
"922037",NA,NA,NA
"927986",NA,NA,NA
"918634",NA,NA,NA
"929800",NA,NA,NA
"930342",NA,NA,NA
"925000",NA,NA,NA
"958350",NA,NA,NA
"968299",NA,NA,NA
"933661",NA,NA,NA
"933662","8/11/2010","1",NA
"941472","5/5/2016","1",NA
"883062",NA,NA,NA
"945536",NA,NA,NA
"950130","4/28/2022",NA,"2"
"952512",NA,NA,NA
"934548",NA,NA,NA
"959522",NA,NA,NA
"948719",NA,NA,NA
"960294",NA,NA,NA
"959523",NA,NA,NA
"954585",NA,NA,NA
"957410",NA,NA,NA
"932383",NA,NA,NA
"972548",NA,NA,NA
"973062",NA,NA,NA
"938132","4/13/2015","4",NA
"958351",NA,NA,NA
"958352",NA,NA,NA
"961659",NA,NA,NA
"945152",NA,NA,NA
"934550",NA,NA,NA
"960295",NA,NA,NA
"923597",NA,NA,NA
"900213",NA,NA,NA
"960296",NA,NA,NA
"948720",NA,NA,NA
"936267",NA,NA,NA
"962280",NA,NA,NA
"950132",NA,NA,NA
"932384",NA,NA,NA
"962905",NA,NA,NA
"973063",NA,NA,NA
"961660",NA,NA,NA
"931569",NA,NA,NA
"951571",NA,NA,NA
"948721",NA,NA,NA
"944399",NA,NA,NA
"970433",NA,NA,NA
"929465",NA,NA,NA
"968302",NA,NA,NA
"960298",NA,NA,NA
"913491",NA,NA,NA
"972549",NA,NA,NA
"968303",NA,NA,NA
"932385",NA,NA,NA
"956467",NA,NA,NA
"961661",NA,NA,NA
"963422",NA,NA,NA
"945537",NA,NA,NA
"973275",NA,NA,NA
"948722",NA,NA,NA
"915379",NA,NA,NA
"947721","6/12/2012","5",NA
"929952",NA,NA,NA
"972550",NA,NA,NA
"946670",NA,NA,NA
"950133",NA,NA,NA
"956468",NA,NA,NA
"941475",NA,NA,NA
"962282",NA,NA,NA
"969556",NA,NA,NA
"960299",NA,NA,NA
"934879",NA,NA,NA
"920064","6/10/2010","2",NA
"920064","2/3/2016","2",NA
"920064","2/29/2016","1",NA
"948723",NA,NA,NA
"965672",NA,NA,NA
"953712",NA,NA,NA
"901254",NA,NA,NA
"929801",NA,NA,NA
"964411",NA,NA,NA
"948724",NA,NA,NA
"948725","7/14/2022",NA,"2"
"934553",NA,NA,NA
"926621",NA,NA,NA
"932137",NA,NA,NA
"968305",NA,NA,NA
"925002",NA,NA,NA
"966487",NA,NA,NA
"933664","11/9/2017","5",NA
"952517","7/15/2016","2",NA
"941476",NA,NA,NA
"918799",NA,NA,NA
"964412",NA,NA,NA
"966973",NA,NA,NA
"931498",NA,NA,NA
"943035",NA,NA,NA
"939955",NA,NA,NA
"951572",NA,NA,NA
"971348",NA,NA,NA
"961501",NA,NA,NA
"952518",NA,NA,NA
"945538",NA,NA,NA
"961662",NA,NA,NA
"914311",NA,NA,NA
"952519",NA,NA,NA
"940786",NA,NA,NA
"932388",NA,NA,NA
"939956",NA,NA,NA
"927992",NA,NA,NA
"946878",NA,NA,NA
"944019",NA,NA,NA
"941477",NA,NA,NA
"945359",NA,NA,NA
"915382",NA,NA,NA
"945539",NA,NA,NA
"953714",NA,NA,NA
"965673",NA,NA,NA
"941478",NA,NA,NA
"932390",NA,NA,NA
"960095",NA,NA,NA
"932391",NA,NA,NA
"960300",NA,NA,NA
"952521",NA,NA,NA
"968981",NA,NA,NA
"952522",NA,NA,NA
"971000",NA,NA,NA
"967789",NA,NA,NA
"951573",NA,NA,NA
"932392",NA,NA,NA
"915385",NA,NA,NA
"962284",NA,NA,NA
"931570",NA,NA,NA
"929805","2/14/2018","1",NA
"964413",NA,NA,NA
"952469",NA,NA,NA
"932394",NA,NA,NA
"929806","11/8/2017","3",NA
"972337",NA,NA,NA
"960301",NA,NA,NA
"962285",NA,NA,NA
"971001",NA,NA,NA
"934555",NA,NA,NA
"967439",NA,NA,NA
"936269",NA,NA,NA
"947685",NA,NA,NA
"936270",NA,NA,NA
"934557","9/21/2017","2",NA
"934557","3/9/2021","1",NA
"933557",NA,NA,NA
"963890",NA,NA,NA
"941480",NA,NA,NA
"944402",NA,NA,NA
"953715",NA,NA,NA
"927077",NA,NA,NA
"973276",NA,NA,NA
"973064",NA,NA,NA
"973277",NA,NA,NA
"965036",NA,NA,NA
"938959",NA,NA,NA
"942894",NA,NA,NA
"946596",NA,NA,NA
"946811",NA,NA,NA
"938142",NA,NA,NA
"952523",NA,NA,NA
"948727",NA,NA,NA
"956469",NA,NA,NA
"944403",NA,NA,NA
"970434",NA,NA,NA
"967791",NA,NA,NA
"948314","8/20/2014","4",NA
"948314","4/1/2016","2",NA
"967440",NA,NA,NA
"963891",NA,NA,NA
"918802",NA,NA,NA
"938143",NA,NA,NA
"973278",NA,NA,NA
"947992",NA,NA,NA
"959525",NA,NA,NA
"936271",NA,NA,NA
"968982",NA,NA,NA
"941481",NA,NA,NA
"965675",NA,NA,NA
"973279",NA,NA,NA
"971002",NA,NA,NA
"927995",NA,NA,NA
"969557",NA,NA,NA
"969558",NA,NA,NA
"970435",NA,NA,NA
"964953",NA,NA,NA
"968306",NA,NA,NA
"948728",NA,NA,NA
"948729",NA,NA,NA
"939957",NA,NA,NA
"961663",NA,NA,NA
"954586",NA,NA,NA
"964414",NA,NA,NA
"973065",NA,NA,NA
"951575",NA,NA,NA
"941482",NA,NA,NA
"938144",NA,NA,NA
"967792",NA,NA,NA
"952524",NA,NA,NA
"964415",NA,NA,NA
"965676",NA,NA,NA
"945153",NA,NA,NA
"968308",NA,NA,NA
"925009",NA,NA,NA
"945540",NA,NA,NA
"951576",NA,NA,NA
"969559",NA,NA,NA
"941483","10/20/2015","3",NA
"941483","10/30/2017","2",NA
"948730",NA,NA,NA
"946812",NA,NA,NA
"966974",NA,NA,NA
"936274",NA,NA,NA
"937620",NA,NA,NA
"965677",NA,NA,NA
"952525",NA,NA,NA
"939958",NA,NA,NA
"938145","1/5/2011","6",NA
"950136",NA,NA,NA
"934815",NA,NA,NA
"958005",NA,NA,NA
"951995",NA,NA,NA
"963424",NA,NA,NA
"929810",NA,NA,NA
"951578",NA,NA,NA
"968984",NA,NA,NA
"932396",NA,NA,NA
"938146",NA,NA,NA
"914698",NA,NA,NA
"943038",NA,NA,NA
"960305",NA,NA,NA
"939959",NA,NA,NA
"944340",NA,NA,NA
"946814",NA,NA,NA
"944252",NA,NA,NA
"948731",NA,NA,NA
"952526",NA,NA,NA
"958356",NA,NA,NA
"932397",NA,NA,NA
"929812",NA,NA,NA
"952527",NA,NA,NA
"956472",NA,NA,NA
"956473",NA,NA,NA
"947723",NA,NA,NA
"954587",NA,NA,NA
"936275",NA,NA,NA
"931572",NA,NA,NA
"946598",NA,NA,NA
"946671",NA,NA,NA
"972196",NA,NA,NA
"963425",NA,NA,NA
"967793",NA,NA,NA
"954588","6/17/2019","3",NA
"938147",NA,NA,NA
"941484",NA,NA,NA
"956474",NA,NA,NA
"962963",NA,NA,NA
"969560",NA,NA,NA
"933668",NA,NA,NA
"972437",NA,NA,NA
"971852",NA,NA,NA
"971853",NA,NA,NA
"971854",NA,NA,NA
"957411",NA,NA,NA
"938148","6/28/2022",NA,"3"
"950137",NA,NA,NA
"952535",NA,NA,NA
"960307",NA,NA,NA
"907639",NA,NA,NA
"905866",NA,NA,NA
"947902",NA,NA,NA
"948663",NA,NA,NA
"947724",NA,NA,NA
"936277",NA,NA,NA
"972438",NA,NA,NA
"948188",NA,NA,NA
"957412",NA,NA,NA
"971350",NA,NA,NA
"965678",NA,NA,NA
"929816",NA,NA,NA
"914700",NA,NA,NA
"961664",NA,NA,NA
"964416",NA,NA,NA
"957413",NA,NA,NA
"936038",NA,NA,NA
"973280",NA,NA,NA
"928004",NA,NA,NA
"954589",NA,NA,NA
"934563","4/20/2015","2",NA
"956476",NA,NA,NA
"970436",NA,NA,NA
"956477",NA,NA,NA
"963426",NA,NA,NA
"963892",NA,NA,NA
"954590",NA,NA,NA
"955776",NA,NA,NA
"955718",NA,NA,NA
"973066",NA,NA,NA
"970437",NA,NA,NA
"958358",NA,NA,NA
"973067",NA,NA,NA
"966975",NA,NA,NA
"953778",NA,NA,NA
"957414",NA,NA,NA
"936279",NA,NA,NA
"946815","10/30/2019","1",NA
"946816","5/10/2022",NA,"2"
"952529",NA,NA,NA
"951580",NA,NA,NA
"971855",NA,NA,NA
"946817",NA,NA,NA
"947002",NA,NA,NA
"954591",NA,NA,NA
"939963",NA,NA,NA
"948732",NA,NA,NA
"934564",NA,NA,NA
"939453",NA,NA,NA
"954592",NA,NA,NA
"950139",NA,NA,NA
"962964",NA,NA,NA
"953939",NA,NA,NA
"954593",NA,NA,NA
"927782",NA,NA,NA
"951581","4/26/2022",NA,"5"
"971351",NA,NA,NA
"950140",NA,NA,NA
"944020",NA,NA,NA
"934565",NA,NA,NA
"948466",NA,NA,NA
"931574",NA,NA,NA
"945542","8/2/2018","5",NA
"952530",NA,NA,NA
"948733",NA,NA,NA
"934566",NA,NA,NA
"964956","7/5/2022",NA,"2"
"964957",NA,NA,NA
"943040",NA,NA,NA
"922188",NA,NA,NA
"948498",NA,NA,NA
"956479",NA,NA,NA
"936282",NA,NA,NA
"950141",NA,NA,NA
"941487",NA,NA,NA
"936283",NA,NA,NA
"939964","4/27/2022",NA,"2"
"973281",NA,NA,NA
"948734",NA,NA,NA
"960308",NA,NA,NA
"952531",NA,NA,NA
"941488",NA,NA,NA
"971856",NA,NA,NA
"973282",NA,NA,NA
"951583",NA,NA,NA
"968309",NA,NA,NA
"932400",NA,NA,NA
"958360",NA,NA,NA
"951584",NA,NA,NA
"945360",NA,NA,NA
"973283",NA,NA,NA
"970438",NA,NA,NA
"968985",NA,NA,NA
"929510",NA,NA,NA
"968986",NA,NA,NA
"933669",NA,NA,NA
"956480",NA,NA,NA
"956481",NA,NA,NA
"959529",NA,NA,NA
"941490",NA,NA,NA
"925017","7/29/2019","5",NA
"964417",NA,NA,NA
"969562",NA,NA,NA
"936284",NA,NA,NA
"952532",NA,NA,NA
"941491",NA,NA,NA
"932401",NA,NA,NA
"933670",NA,NA,NA
"941492",NA,NA,NA
"966490",NA,NA,NA
"966977",NA,NA,NA
"963893",NA,NA,NA
"950143","6/6/2016","2",NA
"964958",NA,NA,NA
"967794",NA,NA,NA
"958361",NA,NA,NA
"966978",NA,NA,NA
"954722","8/1/2017","2",NA
"954594","5/14/2022",NA,"1"
"957415",NA,NA,NA
"943043",NA,NA,NA
"939965",NA,NA,NA
"936285",NA,NA,NA
"938151",NA,NA,NA
"938152","7/27/2015","3",NA
"944253",NA,NA,NA
"968310",NA,NA,NA
"936286",NA,NA,NA
"957416",NA,NA,NA
"936287",NA,NA,NA
"968987",NA,NA,NA
"932402",NA,NA,NA
"964418",NA,NA,NA
"911884",NA,NA,NA
"950145",NA,NA,NA
"964407",NA,NA,NA
"903548",NA,NA,NA
"955779",NA,NA,NA
"952533",NA,NA,NA
"938153",NA,NA,NA
"953718",NA,NA,NA
"960311",NA,NA,NA
"954595",NA,NA,NA
"948736",NA,NA,NA
"954596",NA,NA,NA
"951585",NA,NA,NA
"938639",NA,NA,NA
"949844",NA,NA,NA
"948737",NA,NA,NA
"960312",NA,NA,NA
"955780",NA,NA,NA
"956483",NA,NA,NA
"932934",NA,NA,NA
"938154",NA,NA,NA
"950146",NA,NA,NA
"932403",NA,NA,NA
"938155","2/6/2016","3",NA
"961665",NA,NA,NA
"946449","11/2/2018","2",NA
"946449","3/24/2021","5",NA
"950147","5/3/2020","3",NA
"951192",NA,NA,NA
"952536","5/31/2022",NA,"1"
"972553",NA,NA,NA
"968989",NA,NA,NA
"960313",NA,NA,NA
"945547",NA,NA,NA
"948738","1/26/2019","1",NA
"888061",NA,NA,NA
"955781",NA,NA,NA
"942763",NA,NA,NA
"914639",NA,NA,NA
"956484",NA,NA,NA
"950148",NA,NA,NA
"968990",NA,NA,NA
"968991",NA,NA,NA
"938156","11/26/2012","2",NA
"922061",NA,NA,NA
"932406",NA,NA,NA
"962965",NA,NA,NA
"968311",NA,NA,NA
"954598",NA,NA,NA
"931576",NA,NA,NA
"939966",NA,NA,NA
"958363",NA,NA,NA
"966979",NA,NA,NA
"962288",NA,NA,NA
"967795",NA,NA,NA
"928008",NA,NA,NA
"936289",NA,NA,NA
"947638",NA,NA,NA
"938157",NA,NA,NA
"947994",NA,NA,NA
"964960",NA,NA,NA
"973873",NA,NA,NA
"933357",NA,NA,NA
"968992",NA,NA,NA
"964419",NA,NA,NA
"965679",NA,NA,NA
"964961",NA,NA,NA
"926637",NA,NA,NA
"915402",NA,NA,NA
"934389",NA,NA,NA
"952538",NA,NA,NA
"954599",NA,NA,NA
"968993",NA,NA,NA
"964420",NA,NA,NA
"939982",NA,NA,NA
"960315",NA,NA,NA
"936290",NA,NA,NA
"959530",NA,NA,NA
"941493",NA,NA,NA
"960316","5/14/2022",NA,"3"
"960316","6/13/2022",NA,"1"
"960316","6/16/2022",NA,"1"
"944408",NA,NA,NA
"960317","6/14/2022","9",NA
"973284",NA,NA,NA
"965964",NA,NA,NA
"934574","1/17/2012","3",NA
"939967",NA,NA,NA
"903084",NA,NA,NA
"973285",NA,NA,NA
"965965",NA,NA,NA
"929820",NA,NA,NA
"934575",NA,NA,NA
"956485","2/12/2018","2",NA
"933672","5/5/2015","4",NA
"966491",NA,NA,NA
"963894",NA,NA,NA
"922066",NA,NA,NA
"962966",NA,NA,NA
"971352",NA,NA,NA
"942404",NA,NA,NA
"942334",NA,NA,NA
"946821",NA,NA,NA
"955782",NA,NA,NA
"928011",NA,NA,NA
"961666",NA,NA,NA
"964962",NA,NA,NA
"953720",NA,NA,NA
"940977",NA,NA,NA
"948739","4/26/2022",NA,"1"
"936291",NA,NA,NA
"945072",NA,NA,NA
"939752",NA,NA,NA
"940810",NA,NA,NA
"936292",NA,NA,NA
"937158",NA,NA,NA
"962967",NA,NA,NA
"950150","1/15/2014","2",NA
"950403",NA,NA,NA
"951587",NA,NA,NA
"950152",NA,NA,NA
"969563",NA,NA,NA
"963428",NA,NA,NA
"946822",NA,NA,NA
"947995",NA,NA,NA
"948191",NA,NA,NA
"964963",NA,NA,NA
"952539",NA,NA,NA
"955783",NA,NA,NA
"967796",NA,NA,NA
"971353",NA,NA,NA
"966492",NA,NA,NA
"936293",NA,NA,NA
"960498",NA,NA,NA
"957419","10/23/2018","4",NA
"948315",NA,NA,NA
"943044","3/10/2016","1",NA
"962968",NA,NA,NA
"970439",NA,NA,NA
"973286",NA,NA,NA
"944410",NA,NA,NA
"958364",NA,NA,NA
"965680",NA,NA,NA
"938158",NA,NA,NA
"936294",NA,NA,NA
"951588",NA,NA,NA
"934512",NA,NA,NA
"947996",NA,NA,NA
"973287",NA,NA,NA
"922069",NA,NA,NA
"918814",NA,NA,NA
"967797",NA,NA,NA
"962776",NA,NA,NA
"956486",NA,NA,NA
"938159",NA,NA,NA
"944411","11/13/2014","1",NA
"939971",NA,NA,NA
"960107",NA,NA,NA
"952541",NA,NA,NA
"950153",NA,NA,NA
"941495",NA,NA,NA
