"taxnum","date","shield_num","title"
957318,"01/07/15",9156,"POLICE OFFICER"
966927,"01/03/19",28192,"POLICE OFFICER"
971787,"07/07/21",28349,"POLICE OFFICER"
959444,"10/07/15",15565,"POLICE OFFICER"
956371,"07/09/14",12961,"POLICE OFFICER"
964361,"10/18/17",9979,"POLICE OFFICER"
970371,"12/29/20",9224,"POLICE OFFICER"
965921,"07/02/18",10574,"POLICE OFFICER"
967741,"07/01/19",21385,"POLICE OFFICER"
939846,"09/29/08",3270,"DETECTIVE"
939846,"10/18/21",NA,"LIEUTENANT"
939846,"01/09/06",10509,"POLICE OFFICER"
939846,"06/30/17",993,"SERGEANT"
915218,"11/25/03",NA,"LIEUTENANT"
915218,"06/28/07",NA,"LT DET COMMANDER"
915218,"06/30/95",20103,"POLICE OFFICER"
915218,"09/29/00",2497,"SERGEANT"
973201,"12/29/21",27939,"POLICE OFFICER"
941321,"11/20/18",NA,"LIEUTENANT"
941321,"07/10/06",3193,"POLICE OFFICER"
941321,"08/30/12",1017,"SERGEANT"
936104,"11/24/15",NA,"LIEUTENANT"
936104,"01/10/05",13263,"POLICE OFFICER"
936104,"10/28/11",3429,"SERGEANT"
963839,"07/05/17",25951,"POLICE OFFICER"
960131,"01/06/16",14014,"POLICE OFFICER"
964362,"10/18/17",2967,"POLICE OFFICER"
962202,"10/11/16",24472,"POLICE OFFICER"
942360,"07/10/06",4580,"POLICE OFFICER"
942360,"11/26/13",1822,"SERGEANT"
972499,"10/12/21",633,"POLICE OFFICER"
939847,"04/26/13",NA,"LIEUTENANT"
939847,"01/09/06",27859,"POLICE OFFICER"
939847,"02/25/11",2404,"SERGEANT"
960132,"01/06/16",2456,"POLICE OFFICER"
963357,"04/12/17",8487,"POLICE OFFICER"
971303,"04/28/21",1517,"POLICE OFFICER"
960133,"01/06/16",17983,"POLICE OFFICER"
969460,"11/02/20",24983,"POLICE OFFICER"
958222,"07/08/15",5760,"POLICE OFFICER"
968920,"01/27/20",23349,"POLICE OFFICER"
967742,"07/01/19",13662,"POLICE OFFICER"
969461,"11/02/20",11123,"POLICE OFFICER"
970372,"12/29/20",9848,"POLICE OFFICER"
958223,"07/08/15",18948,"POLICE OFFICER"
973202,"12/29/21",28756,"POLICE OFFICER"
968213,"10/07/19",7372,"POLICE OFFICER"
971304,"04/28/21",17350,"POLICE OFFICER"
962914,"01/04/17",24077,"POLICE OFFICER"
972331,"07/09/21",26428,"POLICE OFFICER"
952389,"07/11/12",12529,"POLICE OFFICER"
966420,"10/24/18",17814,"POLICE OFFICER"
958224,"07/08/15",6285,"POLICE OFFICER"
965648,"04/25/18",2613,"POLICE OFFICER"
948457,"01/11/10",5583,"POLICE OFFICER"
948457,"06/30/17",1003,"SERGEANT"
939848,"06/28/19",NA,"LIEUTENANT"
939848,"01/09/06",15,"POLICE OFFICER"
939848,"03/30/12",12,"SERGEANT"
967408,"04/15/19",4585,"POLICE OFFICER"
964864,"01/10/18",15204,"POLICE OFFICER"
969462,"11/02/20",10497,"POLICE OFFICER"
971305,"04/28/21",8072,"POLICE OFFICER"
959446,"10/07/15",11305,"POLICE OFFICER"
969463,"11/02/20",12009,"POLICE OFFICER"
933596,"03/05/19",NA,"CAPTAIN"
933596,"06/29/12",NA,"LIEUTENANT"
933596,"01/20/04",3767,"POLICE OFFICER"
933596,"02/27/09",387,"SERGEANT"
947965,"01/14/09",7194,"POLICE OFFICER"
973203,"12/29/21",29165,"POLICE OFFICER"
971788,"07/07/21",11924,"POLICE OFFICER"
972500,"10/12/21",1101,"POLICE OFFICER"
953622,"01/09/13",12207,"POLICE OFFICER"
961600,"07/13/16",18594,"POLICE OFFICER"
964865,"01/10/18",26865,"POLICE OFFICER"
941323,"07/10/06",5885,"POLICE OFFICER"
941323,"05/03/19",4318,"SERGEANT"
940950,"01/09/06",448,"POLICE OFFICER"
968214,"10/07/19",8188,"POLICE OFFICER"
949973,"07/06/11",20760,"POLICE OFFICER"
957319,"01/07/15",11805,"POLICE OFFICER"
934311,"07/01/04",8782,"POLICE OFFICER"
973204,"12/29/21",29620,"POLICE OFFICER"
970968,"02/24/21",23518,"POLICE OFFICER"
954468,"07/09/13",1488,"POLICE OFFICER"
970373,"12/29/20",11095,"POLICE OFFICER"
964866,"01/10/18",28212,"POLICE OFFICER"
934693,"07/01/04",342,"POLICE OFFICER"
934693,"02/24/17",1226,"SERGEANT"
956372,"07/09/14",11080,"POLICE OFFICER"
967409,"04/15/19",4604,"POLICE OFFICER"
970374,"12/29/20",4092,"POLICE OFFICER"
948594,"07/06/10",14179,"POLICE OFFICER"
948594,"02/24/17",1234,"SERGEANT"
946722,"08/22/17",156,"DETECTIVE"
946722,"07/08/08",1815,"POLICE OFFICER"
961487,"04/06/16",1396,"POLICE OFFICER"
967410,"04/15/19",11899,"POLICE OFFICER"
959447,"10/07/15",21442,"POLICE OFFICER"
954469,"07/09/13",21176,"POLICE OFFICER"
968921,"01/06/20",20221,"POLICE OFFICER"
949974,"07/27/18",1633,"DETECTIVE"
949974,"07/06/11",174,"POLICE OFFICER"
968922,"01/06/20",10816,"POLICE OFFICER"
960135,"01/06/16",957,"POLICE OFFICER"
954470,"07/09/13",13971,"POLICE OFFICER"
966421,"10/24/18",17004,"POLICE OFFICER"
910594,"07/28/99",6959,"DETECTIVE"
910594,"05/24/98",NA,"PO SPECIAL ASSIGN"
910594,"04/01/95",319,"POLICE OFFICER"
970375,"12/29/20",5523,"POLICE OFFICER"
968215,"10/07/19",9295,"POLICE OFFICER"
941325,"06/09/17",526,"DETECTIVE"
941325,"07/10/06",15407,"POLICE OFFICER"
968923,"01/06/20",14328,"POLICE OFFICER"
946723,"03/31/17",5804,"DETECTIVE"
946723,"07/08/08",13072,"POLICE OFFICER"
962203,"10/11/16",19408,"POLICE OFFICER"
939850,"08/22/17",NA,"LIEUTENANT"
939850,"01/09/06",8274,"POLICE OFFICER"
939850,"01/31/14",1142,"SERGEANT"
941326,"04/26/13",686,"DETECTIVE"
941326,"07/10/06",27422,"POLICE OFFICER"
967411,"04/15/19",5635,"POLICE OFFICER"
934375,"07/01/04",8147,"POLICE OFFICER"
934375,"11/26/08",8157,"POLICE OFFICER"
934375,"10/29/10",369,"SERGEANT"
942931,"12/21/21",4868,"DETECTIVE"
942931,"01/10/07",13641,"POLICE OFFICER"
949975,"07/06/11",9166,"POLICE OFFICER"
937952,"07/11/05",6773,"POLICE OFFICER"
962204,"10/11/16",12645,"POLICE OFFICER"
943809,"01/10/07",13319,"POLICE OFFICER"
943809,"07/27/18",371,"SERGEANT"
946724,"11/24/20",NA,"LIEUTENANT"
946724,"07/08/08",2428,"POLICE OFFICER"
946724,"08/29/13",1159,"SERGEANT"
971789,"07/07/21",12638,"POLICE OFFICER"
963840,"07/05/17",18061,"POLICE OFFICER"
958210,"07/08/15",4952,"POLICE OFFICER"
951469,"07/06/11",6559,"POLICE OFFICER"
958226,"07/08/15",18100,"POLICE OFFICER"
973205,"12/29/21",29807,"POLICE OFFICER"
951483,"01/09/12",19480,"POLICE OFFICER"
936106,"10/30/15",NA,"CAPTAIN"
936106,"01/25/13",NA,"LIEUTENANT"
936106,"01/10/05",9240,"POLICE OFFICER"
936106,"10/29/10",438,"SERGEANT"
934376,"07/01/04",13703,"POLICE OFFICER"
929498,"05/30/08",644,"DETECTIVE"
929498,"07/01/02",16238,"POLICE OFFICER"
960138,"01/06/16",10913,"POLICE OFFICER"
936107,"01/10/05",20076,"POLICE OFFICER"
971790,"07/07/21",21871,"POLICE OFFICER"
962915,"01/04/17",21858,"POLICE OFFICER"
944308,"07/09/07",19909,"POLICE OFFICER"
944308,"09/30/13",1836,"SERGEANT"
972433,"07/16/21",12650,"POLICE OFFICER"
962206,"10/11/16",23160,"POLICE OFFICER"
966929,"01/03/19",26939,"POLICE OFFICER"
956373,"07/09/14",10316,"POLICE OFFICER"
962207,"10/11/16",19881,"POLICE OFFICER"
964868,"01/10/18",2739,"POLICE OFFICER"
960140,"01/06/16",14025,"POLICE OFFICER"
963841,"07/05/17",18075,"POLICE OFFICER"
945462,"01/07/08",26239,"POLICE OFFICER"
945462,"09/03/21",1335,"SERGEANT"
948297,"07/14/09",26085,"POLICE OFFICER"
948297,"06/30/17",1021,"SERGEANT"
964364,"10/18/17",4549,"POLICE OFFICER"
971791,"07/07/21",25692,"POLICE OFFICER"
941329,"07/28/17",NA,"LIEUTENANT"
941329,"07/10/06",10514,"POLICE OFFICER"
941329,"05/29/12",474,"SERGEANT"
961603,"07/13/16",18381,"POLICE OFFICER"
970376,"12/29/20",1107,"POLICE OFFICER"
967484,"04/15/19",8791,"POLICE OFFICER"
965649,"04/25/18",915,"POLICE OFFICER"
967412,"04/15/19",3003,"POLICE OFFICER"
971792,"07/07/21",21178,"POLICE OFFICER"
962896,"10/11/16",24478,"POLICE OFFICER"
961604,"07/13/16",8042,"POLICE OFFICER"
970970,"02/24/21",25215,"POLICE OFFICER"
969467,"11/02/20",14129,"POLICE OFFICER"
961605,"07/13/16",6562,"POLICE OFFICER"
966422,"10/24/18",234,"POLICE OFFICER"
964869,"01/10/18",15230,"POLICE OFFICER"
956374,"07/09/14",1373,"POLICE OFFICER"
969468,"11/02/20",23292,"POLICE OFFICER"
967743,"07/01/19",19987,"POLICE OFFICER"
967413,"04/15/19",3695,"POLICE OFFICER"
946725,"07/08/08",10853,"POLICE OFFICER"
935427,"08/04/09",2741,"DETECTIVE"
935427,"07/01/04",173,"POLICE OFFICER"
935427,"01/27/12",2014,"SERGEANT"
968216,"10/07/19",10307,"POLICE OFFICER"
953623,"01/09/13",13112,"POLICE OFFICER"
942793,"07/10/06",28842,"POLICE OFFICER"
972501,"10/12/21",7893,"POLICE OFFICER"
937953,"07/11/05",20295,"POLICE OFFICER"
951484,"02/09/22",1025,"DETECTIVE"
951484,"01/09/12",3078,"POLICE OFFICER"
963359,"04/12/17",3324,"POLICE OFFICER"
949977,"07/06/11",18809,"POLICE OFFICER"
962916,"01/04/17",24235,"POLICE OFFICER"
970377,"12/29/20",6229,"POLICE OFFICER"
949978,"07/06/11",11753,"POLICE OFFICER"
949978,"08/30/19",5511,"SERGEANT"
933598,"01/20/04",145,"POLICE OFFICER"
963842,"07/05/17",17376,"POLICE OFFICER"
963842,"06/12/19",5755,"POLICE OFFICER"
942932,"01/10/07",4712,"POLICE OFFICER"
942932,"09/03/21",1354,"SERGEANT"
969469,"11/02/20",17179,"POLICE OFFICER"
942933,"01/10/07",8669,"POLICE OFFICER"
942933,"02/09/22",1074,"SERGEANT"
964365,"10/18/17",7852,"POLICE OFFICER"
970971,"02/24/21",25238,"POLICE OFFICER"
942934,"01/10/07",14423,"POLICE OFFICER"
936579,"01/10/05",27866,"POLICE OFFICER"
958228,"07/08/15",19604,"POLICE OFFICER"
936109,"01/10/05",9921,"POLICE OFFICER"
936109,"11/03/14",4724,"SERGEANT"
963736,"04/12/17",7431,"POLICE OFFICER"
961606,"07/13/16",10603,"POLICE OFFICER"
939851,"04/01/22",2500,"DETECTIVE"
939851,"01/09/06",8328,"POLICE OFFICER"
967744,"07/01/19",14285,"POLICE OFFICER"
965922,"07/02/18",14507,"POLICE OFFICER"
966932,"01/03/19",26320,"POLICE OFFICER"
963843,"07/05/17",15782,"POLICE OFFICER"
968217,"10/07/19",9312,"POLICE OFFICER"
968217,"03/16/21",338,"POLICE OFFICER"
939852,"11/03/14",1179,"DETECTIVE"
939852,"01/09/06",12719,"POLICE OFFICER"
960141,"01/06/16",13608,"POLICE OFFICER"
971793,"07/07/21",11927,"POLICE OFFICER"
940952,"01/09/06",20835,"POLICE OFFICER"
948597,"07/06/10",923,"POLICE OFFICER"
957320,"01/07/15",14046,"POLICE OFFICER"
956376,"07/09/14",2076,"POLICE OFFICER"
948598,"07/06/10",11718,"POLICE OFFICER"
948598,"05/03/19",4935,"SERGEANT"
969470,"11/02/20",12830,"POLICE OFFICER"
954471,"07/09/13",17802,"POLICE OFFICER"
949979,"10/30/19",2568,"DETECTIVE"
949979,"07/06/11",26867,"POLICE OFFICER"
940929,"01/09/06",15195,"POLICE OFFICER"
940929,"03/30/12",382,"SERGEANT"
910972,"04/01/95",340,"POLICE OFFICER"
910972,"11/06/02",19379,"POLICE OFFICER"
910972,"02/28/03",3235,"SERGEANT"
910972,"08/31/18",NA,"SGT DET SQUAD"
951485,"01/09/12",5750,"POLICE OFFICER"
951485,"06/05/18",2395,"SERGEANT"
918680,"04/15/97",29160,"POLICE OFFICER"
931844,"07/01/02",30386,"POLICE OFFICER"
953624,"01/09/13",21159,"POLICE OFFICER"
964366,"10/18/17",2176,"POLICE OFFICER"
961607,"07/13/16",17767,"POLICE OFFICER"
970972,"02/24/21",26572,"POLICE OFFICER"
969471,"11/02/20",17644,"POLICE OFFICER"
971307,"04/28/21",16679,"POLICE OFFICER"
962209,"10/11/16",3131,"POLICE OFFICER"
945463,"01/07/08",29571,"POLICE OFFICER"
945463,"09/30/13",1993,"SERGEANT"
937955,"01/29/21",NA,"LIEUTENANT"
937955,"07/11/05",29137,"POLICE OFFICER"
937955,"06/09/17",702,"SERGEANT"
970378,"12/29/20",2717,"POLICE OFFICER"
927837,"07/02/01",4625,"POLICE OFFICER"
952390,"07/11/12",19894,"POLICE OFFICER"
973206,"12/29/21",22619,"POLICE OFFICER"
973206,"04/01/22",31990,"POLICE OFFICER"
947967,"01/14/09",4902,"POLICE OFFICER"
937954,"07/11/05",20314,"POLICE OFFICER"
932242,"07/01/03",2722,"POLICE OFFICER"
932242,"10/29/10",813,"SERGEANT"
967415,"04/15/19",3708,"POLICE OFFICER"
953625,"01/09/13",5366,"POLICE OFFICER"
926486,"12/21/16",NA,"LIEUTENANT"
926486,"09/29/00",1707,"POLICE OFFICER"
926486,"09/29/08",1708,"SERGEANT"
971308,"04/28/21",20370,"POLICE OFFICER"
937956,"07/11/05",29226,"POLICE OFFICER"
961608,"07/13/16",14645,"POLICE OFFICER"
968218,"10/07/19",11318,"POLICE OFFICER"
940924,"01/09/06",27920,"POLICE OFFICER"
940924,"01/30/18",3837,"SERGEANT"
949981,"07/06/11",8317,"POLICE OFFICER"
921908,"11/24/20",1857,"DETECTIVE"
921908,"08/31/98",8373,"POLICE OFFICER"
953626,"01/09/13",21187,"POLICE OFFICER"
964870,"01/10/18",9629,"POLICE OFFICER"
918681,"10/26/07",418,"DETECTIVE"
918681,"04/15/97",22004,"POLICE OFFICER"
969472,"11/02/20",10030,"POLICE OFFICER"
968926,"01/06/20",20432,"POLICE OFFICER"
968926,"11/12/20",5715,"POLICE OFFICER"
937957,"07/11/05",20,"POLICE OFFICER"
937957,"08/31/15",1414,"SERGEANT"
971794,"07/07/21",21586,"POLICE OFFICER"
971309,"04/28/21",17421,"POLICE OFFICER"
954472,"07/09/13",2710,"POLICE OFFICER"
881600,"01/04/84",20628,"POLICE OFFICER"
968927,"01/06/20",14609,"POLICE OFFICER"
912873,"05/01/95",5249,"DETECTIVE"
931516,"07/01/02",12852,"POLICE OFFICER"
931516,"08/02/11",111,"SERGEANT"
949982,"07/06/11",29640,"POLICE OFFICER"
949982,"02/09/22",1411,"SERGEANT"
960144,"01/06/16",2479,"POLICE OFFICER"
963360,"04/12/17",2276,"POLICE OFFICER"
929599,"10/26/12",5893,"DETECTIVE"
929599,"07/01/02",12008,"POLICE OFFICER"
939853,"01/09/06",2255,"POLICE OFFICER"
929600,"05/30/08",894,"DETECTIVE"
929600,"07/01/02",17500,"POLICE OFFICER"
970379,"12/29/20",1818,"POLICE OFFICER"
936113,"01/10/05",13286,"POLICE OFFICER"
949983,"07/06/11",287,"POLICE OFFICER"
924874,"08/27/10",1080,"DETECTIVE"
924874,"03/01/00",31230,"POLICE OFFICER"
924874,"05/02/16",1626,"SERGEANT"
941330,"07/10/06",13999,"POLICE OFFICER"
941330,"11/24/20",1044,"SERGEANT"
957618,"01/07/15",9159,"POLICE OFFICER"
942935,"01/10/07",18868,"POLICE OFFICER"
948599,"07/30/21",NA,"LIEUTENANT"
948599,"07/06/10",570,"POLICE OFFICER"
948599,"07/28/17",3185,"SERGEANT"
939773,"01/09/06",11516,"POLICE OFFICER"
937958,"07/11/05",4377,"POLICE OFFICER"
954473,"07/09/13",2738,"POLICE OFFICER"
960145,"01/06/16",10015,"POLICE OFFICER"
949984,"07/06/11",26885,"POLICE OFFICER"
949984,"01/29/21",2752,"SERGEANT"
958230,"07/08/15",19037,"POLICE OFFICER"
927840,"06/02/14",NA,"LIEUTENANT"
927840,"07/02/01",15570,"POLICE OFFICER"
927840,"06/06/08",15548,"POLICE OFFICER"
927840,"12/23/10",3790,"SERGEANT"
968928,"01/06/20",25808,"POLICE OFFICER"
927841,"07/02/01",21932,"POLICE OFFICER"
958231,"07/08/15",6818,"POLICE OFFICER"
955972,"11/24/20",3679,"DETECTIVE"
955972,"01/08/14",9136,"POLICE OFFICER"
953627,"01/09/13",7330,"POLICE OFFICER"
941260,"07/10/06",21487,"POLICE OFFICER"
937960,"07/11/05",8155,"POLICE OFFICER"
953628,"01/09/13",21239,"POLICE OFFICER"
913912,"05/01/95",26592,"POLICE OFFICER"
942936,"01/10/07",20494,"POLICE OFFICER"
942936,"06/10/21",829,"SERGEANT"
921113,"07/01/98",27957,"POLICE OFFICER"
937856,"07/11/05",143,"POLICE OFFICER"
951488,"01/09/12",17329,"POLICE OFFICER"
959450,"10/07/15",161,"POLICE OFFICER"
926489,"09/29/00",30493,"POLICE OFFICER"
926489,"01/26/07",1334,"SERGEANT"
924876,"11/30/07",1779,"DETECTIVE"
924876,"03/01/00",19081,"POLICE OFFICER"
941331,"01/26/12",1140,"DETECTIVE"
941331,"07/10/06",1737,"POLICE OFFICER"
941331,"06/25/07",3262,"POLICE OFFICER"
942937,"01/10/07",3522,"POLICE OFFICER"
936114,"01/10/05",25094,"POLICE OFFICER"
970969,"02/24/21",24584,"POLICE OFFICER"
971796,"07/07/21",13826,"POLICE OFFICER"
932789,"07/08/08",3234,"DETECTIVE"
932789,"07/09/07",19662,"POLICE OFFICER"
957625,"01/07/15",17128,"POLICE OFFICER"
898892,"04/30/91",7003,"POLICE OFFICER"
898892,"09/25/91",8741,"POLICE OFFICER"
898892,"12/20/02",75,"SERGEANT"
898892,"12/19/05",705,"SERGEANT"
898892,"05/03/19",NA,"SGT DET SQUAD"
966424,"10/24/18",8284,"POLICE OFFICER"
946729,"07/08/08",6172,"POLICE OFFICER"
946729,"02/24/17",1250,"SERGEANT"
954475,"07/09/13",1490,"POLICE OFFICER"
921911,"10/29/04",39,"DETECTIVE"
921911,"09/28/11",NA,"LIEUTENANT"
921911,"12/21/16",NA,"LT DET COMMANDER"
921911,"08/31/98",7427,"POLICE OFFICER"
921911,"06/30/05",1010,"SERGEANT"
921911,"11/30/07",NA,"SGT DET SQUAD"
959451,"10/07/15",21570,"POLICE OFFICER"
937962,"07/11/05",11179,"POLICE OFFICER"
942938,"01/10/07",14875,"POLICE OFFICER"
942938,"09/28/12",800,"SERGEANT"
958232,"07/08/15",20664,"POLICE OFFICER"
958232,"05/20/20",20681,"POLICE OFFICER"
903058,"01/31/03",7529,"DETECTIVE"
903058,"07/01/98",NA,"PO SPECIAL ASSIGN"
903058,"08/30/93",8281,"POLICE OFFICER"
948286,"07/14/09",27026,"POLICE OFFICER"
944311,"07/09/07",17094,"POLICE OFFICER"
944311,"06/28/19",109,"SERGEANT"
957322,"01/07/15",14297,"POLICE OFFICER"
968219,"10/07/19",8294,"POLICE OFFICER"
932244,"07/01/03",20292,"POLICE OFFICER"
963361,"04/12/17",12556,"POLICE OFFICER"
936064,"01/10/05",31160,"POLICE OFFICER"
936064,"06/09/17",2838,"SERGEANT"
964367,"10/18/17",4550,"POLICE OFFICER"
964368,"10/18/17",4938,"POLICE OFFICER"
942939,"12/19/14",4002,"DETECTIVE"
942939,"01/10/07",19563,"POLICE OFFICER"
964369,"10/18/17",3001,"POLICE OFFICER"
960108,"10/07/15",21917,"POLICE OFFICER"
952393,"07/11/12",22791,"POLICE OFFICER"
947968,"01/14/09",4907,"POLICE OFFICER"
944312,"12/22/20",NA,"LIEUTENANT"
944312,"07/09/07",7322,"POLICE OFFICER"
944312,"10/28/16",4003,"SERGEANT"
944312,"04/25/18",4775,"SERGEANT"
952394,"02/09/22",1032,"DETECTIVE"
952394,"07/11/12",16263,"POLICE OFFICER"
929603,"10/26/07",510,"DETECTIVE"
929603,"07/01/02",2626,"POLICE OFFICER"
933350,"07/01/03",30691,"POLICE OFFICER"
940953,"10/25/13",1315,"DETECTIVE"
940953,"01/09/06",24110,"POLICE OFFICER"
972502,"10/12/21",1751,"POLICE OFFICER"
936116,"01/10/05",27906,"POLICE OFFICER"
936116,"12/23/10",3872,"SERGEANT"
936116,"05/29/20",NA,"SGT DET SQUAD"
960146,"01/06/16",4267,"POLICE OFFICER"
939854,"01/09/06",28025,"POLICE OFFICER"
939854,"11/24/20",1047,"SERGEANT"
970381,"12/29/20",1199,"POLICE OFFICER"
970381,"02/04/21",64,"POLICE OFFICER"
963362,"04/12/17",12636,"POLICE OFFICER"
973207,"12/29/21",31264,"POLICE OFFICER"
957324,"01/07/15",12217,"POLICE OFFICER"
957325,"01/07/15",14312,"POLICE OFFICER"
970382,"12/29/20",12087,"POLICE OFFICER"
973208,"12/29/21",30094,"POLICE OFFICER"
960147,"01/06/16",10928,"POLICE OFFICER"
944314,"07/09/07",1195,"POLICE OFFICER"
960148,"01/06/16",14037,"POLICE OFFICER"
973209,"12/29/21",30330,"POLICE OFFICER"
960149,"01/06/16",10018,"POLICE OFFICER"
963363,"04/12/17",2291,"POLICE OFFICER"
927846,"01/26/07",5830,"DETECTIVE"
927846,"07/02/01",21934,"POLICE OFFICER"
964871,"01/10/18",21999,"POLICE OFFICER"
949986,"07/06/11",23614,"POLICE OFFICER"
949986,"08/31/18",1098,"SERGEANT"
942801,"01/16/13",7519,"DETECTIVE"
942801,"01/09/12",13682,"POLICE OFFICER"
941332,"10/26/12",6413,"DETECTIVE"
941332,"07/10/06",8928,"POLICE OFFICER"
946731,"07/08/08",10858,"POLICE OFFICER"
948601,"07/03/10",6039,"POLICE OFFICER"
964370,"10/18/17",6523,"POLICE OFFICER"
917217,"07/18/96",14491,"POLICE OFFICER"
965650,"04/25/18",4778,"POLICE OFFICER"
963844,"07/05/17",15811,"POLICE OFFICER"
931518,"06/30/17",NA,"LIEUTENANT"
931518,"07/01/02",333,"POLICE OFFICER"
931518,"09/29/08",333,"SERGEANT"
946798,"02/09/22",1039,"DETECTIVE"
946798,"07/08/08",17851,"POLICE OFFICER"
964872,"01/10/18",24236,"POLICE OFFICER"
965714,"04/25/18",2638,"POLICE OFFICER"
942940,"11/03/14",3384,"DETECTIVE"
942940,"01/10/07",25518,"POLICE OFFICER"
942940,"10/07/19",2946,"SERGEANT"
960139,"01/06/16",4979,"POLICE OFFICER"
939855,"05/27/22",5151,"DETECTIVE"
939855,"01/09/06",11527,"POLICE OFFICER"
941333,"11/24/15",1874,"DETECTIVE"
941333,"07/10/06",11945,"POLICE OFFICER"
963845,"07/05/17",18081,"POLICE OFFICER"
952395,"07/11/12",14823,"POLICE OFFICER"
952395,"10/07/21",1083,"SERGEANT"
944970,"07/09/07",20144,"POLICE OFFICER"
944970,"09/29/14",4552,"SERGEANT"
936117,"01/10/05",67,"POLICE OFFICER"
936117,"05/03/19",4325,"SERGEANT"
959452,"10/07/15",18857,"POLICE OFFICER"
956377,"07/09/14",30222,"POLICE OFFICER"
956378,"05/29/20",6398,"DETECTIVE"
956378,"07/09/14",13609,"POLICE OFFICER"
905674,"03/01/94",6355,"POLICE OFFICER"
905674,"04/25/03",35,"SERGEANT"
941334,"07/10/06",26631,"POLICE OFFICER"
941334,"02/24/17",1255,"SERGEANT"
954476,"07/09/13",8928,"POLICE OFFICER"
919986,"08/26/05",3506,"DETECTIVE"
919986,"12/08/97",23815,"POLICE OFFICER"
957326,"01/07/15",7093,"POLICE OFFICER"
952396,"07/11/12",12908,"POLICE OFFICER"
944315,"07/09/07",115,"POLICE OFFICER"
951489,"06/10/21",2125,"DETECTIVE"
951489,"01/09/12",9537,"POLICE OFFICER"
951489,"05/27/22",3368,"SERGEANT"
948603,"07/06/10",7951,"POLICE OFFICER"
945010,"07/09/07",18635,"POLICE OFFICER"
945010,"11/08/18",15099,"POLICE OFFICER"
936118,"12/17/15",3862,"DETECTIVE"
936118,"01/10/05",16795,"POLICE OFFICER"
971310,"04/28/21",20907,"POLICE OFFICER"
939856,"01/09/06",13992,"POLICE OFFICER"
939856,"06/02/14",234,"SERGEANT"
960150,"01/06/16",4988,"POLICE OFFICER"
952397,"07/11/12",22459,"POLICE OFFICER"
949988,"03/05/19",3045,"DETECTIVE"
949988,"07/06/11",30060,"POLICE OFFICER"
954477,"07/09/13",16308,"POLICE OFFICER"
954477,"05/03/19",4338,"SERGEANT"
967745,"07/01/19",21394,"POLICE OFFICER"
961609,"07/13/16",18614,"POLICE OFFICER"
951490,"01/09/12",10818,"POLICE OFFICER"
929605,"07/01/02",21141,"POLICE OFFICER"
973210,"12/29/21",27101,"POLICE OFFICER"
973210,"04/01/22",27046,"POLICE OFFICER"
973211,"12/29/21",27990,"POLICE OFFICER"
944981,"07/09/07",20165,"POLICE OFFICER"
944981,"08/30/19",5512,"SERGEANT"
944316,"06/05/18",NA,"LIEUTENANT"
944316,"07/09/07",1829,"POLICE OFFICER"
944316,"08/03/12",149,"SERGEANT"
933789,"01/27/10",1024,"DETECTIVE"
933789,"01/20/04",21697,"POLICE OFFICER"
933789,"10/25/13",456,"SERGEANT"
951491,"05/03/19",2099,"DETECTIVE"
951491,"01/09/12",20994,"POLICE OFFICER"
951491,"06/25/20",4990,"SERGEANT"
936119,"01/10/05",18906,"POLICE OFFICER"
936119,"02/24/17",1274,"SERGEANT"
934381,"06/29/18",NA,"LIEUTENANT"
934381,"07/01/04",740,"POLICE OFFICER"
934381,"04/29/11",140,"SERGEANT"
961610,"07/13/16",18625,"POLICE OFFICER"
972476,"07/21/21",9129,"POLICE OFFICER"
958233,"07/08/15",19318,"POLICE OFFICER"
965923,"07/02/18",10584,"POLICE OFFICER"
971798,"07/07/21",21228,"POLICE OFFICER"
952398,"07/11/12",19941,"POLICE OFFICER"
944317,"07/09/07",18224,"POLICE OFFICER"
963365,"04/12/17",8905,"POLICE OFFICER"
959453,"10/07/15",16640,"POLICE OFFICER"
942941,"01/10/07",17610,"POLICE OFFICER"
942941,"06/30/17",1063,"SERGEANT"
939857,"01/09/06",13993,"POLICE OFFICER"
929832,"07/01/02",18907,"POLICE OFFICER"
945467,"11/21/17",661,"DETECTIVE"
945467,"01/07/08",26246,"POLICE OFFICER"
937966,"03/24/11",107,"DETECTIVE"
937966,"07/11/05",6661,"POLICE OFFICER"
936120,"12/21/21",4869,"DETECTIVE"
936120,"01/10/05",18192,"POLICE OFFICER"
929500,"06/28/19",NA,"LIEUTENANT"
929500,"07/01/02",12017,"POLICE OFFICER"
929500,"06/25/14",3740,"SERGEANT"
933601,"12/17/15",3900,"DETECTIVE"
933601,"01/20/04",17926,"POLICE OFFICER"
931457,"07/01/02",8105,"POLICE OFFICER"
944517,"07/30/21",6387,"DETECTIVE"
944517,"07/09/07",6387,"POLICE OFFICER"
972503,"10/12/21",8681,"POLICE OFFICER"
945468,"01/07/08",25710,"POLICE OFFICER"
960151,"01/06/16",968,"POLICE OFFICER"
932246,"07/01/03",17619,"POLICE OFFICER"
946732,"07/08/08",4637,"POLICE OFFICER"
966933,"01/03/19",25198,"POLICE OFFICER"
968222,"10/07/19",24091,"POLICE OFFICER"
937967,"11/24/15",NA,"LIEUTENANT"
937967,"07/11/05",1991,"POLICE OFFICER"
937967,"12/23/05",20055,"POLICE OFFICER"
937967,"12/23/10",2972,"SERGEANT"
